ts,bezug_kwh_qh,einsp_kwh_qh
2025-09-07T22:15:00,2.895,0.0
2025-09-07T22:30:00,2.85,0.0
2025-09-07T22:45:00,2.67,0.0
2025-09-07T23:00:00,2.445,0.0
2025-09-07T23:15:00,2.79,0.0
2025-09-07T23:30:00,2.52,0.0
2025-09-07T23:45:00,2.34,0.0
2025-09-08T00:00:00,2.49,0.0
2025-09-08T00:15:00,2.535,0.0
2025-09-08T00:30:00,2.88,0.0
2025-09-08T00:45:00,3.72,0.0
2025-09-08T01:00:00,2.97,0.0
2025-09-08T01:15:00,2.43,0.0
2025-09-08T01:30:00,3.03,0.0
2025-09-08T01:45:00,3.87,0.0
2025-09-08T02:00:00,3.0,0.0
2025-09-08T02:15:00,2.445,0.0
2025-09-08T02:30:00,3.69,0.0
2025-09-08T02:45:00,3.555,0.0
2025-09-08T03:00:00,3.03,0.0
2025-09-08T03:15:00,2.37,0.0
2025-09-08T03:30:00,3.765,0.0
2025-09-08T03:45:00,3.735,0.0
2025-09-08T04:00:00,3.39,0.0
2025-09-08T04:15:00,2.175,0.0
2025-09-08T04:30:00,3.285,0.0
2025-09-08T04:45:00,3.6,0.0
2025-09-08T05:00:00,3.81,0.0
2025-09-08T05:15:00,3.48,0.0
2025-09-08T05:30:00,3.15,0.0
2025-09-08T05:45:00,4.35,0.0
2025-09-08T06:00:00,4.41,0.0
2025-09-08T06:15:00,6.24,0.0
2025-09-08T06:30:00,3.57,0.0
2025-09-08T06:45:00,4.935,0.0
2025-09-08T07:00:00,12.24,0.0
2025-09-08T07:15:00,10.245,0.0
2025-09-08T07:30:00,4.56,0.0
2025-09-08T07:45:00,7.8,0.0
2025-09-08T08:00:00,8.985,0.0
2025-09-08T08:15:00,7.74,0.0
2025-09-08T08:30:00,8.82,0.0
2025-09-08T08:45:00,14.04,0.0
2025-09-08T09:00:00,11.76,0.0
2025-09-08T09:15:00,7.83,0.0
2025-09-08T09:30:00,6.33,0.0
2025-09-08T09:45:00,5.355,0.0
2025-09-08T10:00:00,6.225,0.0
2025-09-08T10:15:00,3.63,0.0
2025-09-08T10:30:00,2.625,0.0
2025-09-08T10:45:00,0.045,0.66
2025-09-08T11:00:00,0.315,0.54
2025-09-08T11:15:00,0.78,0.24
2025-09-08T11:30:00,2.43,0.375
2025-09-08T11:45:00,1.17,0.42
2025-09-08T12:00:00,0.96,0.75
2025-09-08T12:15:00,1.83,0.42
2025-09-08T12:30:00,1.62,0.12
2025-09-08T12:45:00,0.78,0.51
2025-09-08T13:00:00,3.015,0.21
2025-09-08T13:15:00,0.465,0.825
2025-09-08T13:30:00,0.135,0.72
2025-09-08T13:45:00,0.21,1.035
2025-09-08T14:00:00,0.03,2.64
2025-09-08T14:15:00,0.0,1.725
2025-09-08T14:30:00,0.015,2.55
2025-09-08T14:45:00,0.045,0.69
2025-09-08T15:00:00,0.03,1.245
2025-09-08T15:15:00,0.645,0.105
2025-09-08T15:30:00,0.465,0.075
2025-09-08T15:45:00,2.76,0.0
2025-09-08T16:00:00,2.355,0.0
2025-09-08T16:15:00,2.49,0.0
2025-09-08T16:30:00,3.255,0.0
2025-09-08T16:45:00,6.36,0.0
2025-09-08T17:00:00,10.68,0.0
2025-09-08T17:15:00,10.485,0.0
2025-09-08T17:30:00,7.71,0.0
2025-09-08T17:45:00,8.055,0.0
2025-09-08T18:00:00,8.88,0.0
2025-09-08T18:15:00,10.755,0.0
2025-09-08T18:30:00,9.195,0.0
2025-09-08T18:45:00,8.565,0.0
2025-09-08T19:00:00,8.79,0.0
2025-09-08T19:15:00,8.28,0.0
2025-09-08T19:30:00,7.77,0.0
2025-09-08T19:45:00,7.755,0.0
2025-09-08T20:00:00,7.62,0.0
2025-09-08T20:15:00,6.435,0.0
2025-09-08T20:30:00,5.88,0.0
2025-09-08T20:45:00,5.475,0.0
2025-09-08T21:00:00,5.505,0.0
2025-09-08T21:15:00,5.4,0.0
2025-09-08T21:30:00,5.07,0.0
2025-09-08T21:45:00,4.665,0.0
2025-09-08T22:00:00,4.335,0.0
2025-09-08T22:15:00,4.155,0.0
2025-09-08T22:30:00,4.26,0.0
2025-09-08T22:45:00,4.035,0.0
2025-09-08T23:00:00,3.72,0.0
2025-09-08T23:15:00,3.54,0.0
2025-09-08T23:30:00,3.435,0.0
2025-09-08T23:45:00,3.45,0.0
2025-09-09T00:00:00,3.615,0.0
2025-09-09T00:15:00,3.615,0.0
2025-09-09T00:30:00,3.54,0.0
2025-09-09T00:45:00,3.435,0.0
2025-09-09T01:00:00,3.615,0.0
2025-09-09T01:15:00,3.675,0.0
2025-09-09T01:30:00,3.615,0.0
2025-09-09T01:45:00,3.66,0.0
2025-09-09T02:00:00,3.6,0.0
2025-09-09T02:15:00,3.525,0.0
2025-09-09T02:30:00,3.63,0.0
2025-09-09T02:45:00,3.615,0.0
2025-09-09T03:00:00,3.405,0.0
2025-09-09T03:15:00,3.285,0.0
2025-09-09T03:30:00,3.48,0.0
2025-09-09T03:45:00,3.555,0.0
2025-09-09T04:00:00,3.435,0.0
2025-09-09T04:15:00,3.45,0.0
2025-09-09T04:30:00,3.405,0.0
2025-09-09T04:45:00,3.465,0.0
2025-09-09T05:00:00,3.675,0.0
2025-09-09T05:15:00,4.215,0.0
2025-09-09T05:30:00,4.14,0.0
2025-09-09T05:45:00,4.665,0.0
2025-09-09T06:00:00,4.26,0.0
2025-09-09T06:15:00,6.255,0.0
2025-09-09T06:30:00,5.37,0.0
2025-09-09T06:45:00,4.44,0.0
2025-09-09T07:00:00,7.29,0.0
2025-09-09T07:15:00,12.42,0.0
2025-09-09T07:30:00,11.61,0.0
2025-09-09T07:45:00,12.75,0.0
2025-09-09T08:00:00,8.7,0.0
2025-09-09T08:15:00,7.14,0.0
2025-09-09T08:30:00,7.56,0.0
2025-09-09T08:45:00,10.41,0.0
2025-09-09T09:00:00,10.05,0.0
2025-09-09T09:15:00,7.35,0.0
2025-09-09T09:30:00,6.105,0.0
2025-09-09T09:45:00,3.705,0.0
2025-09-09T10:00:00,8.445,0.0
2025-09-09T10:15:00,6.435,0.0
2025-09-09T10:30:00,5.475,0.0
2025-09-09T10:45:00,2.595,0.0
2025-09-09T11:00:00,1.53,0.15
2025-09-09T11:15:00,8.79,0.12
2025-09-09T11:30:00,1.08,0.39
2025-09-09T11:45:00,2.925,0.015
2025-09-09T12:00:00,0.975,0.105
2025-09-09T12:15:00,4.485,0.0
2025-09-09T12:30:00,9.66,0.0
2025-09-09T12:45:00,7.26,0.0
2025-09-09T13:00:00,6.09,0.0
2025-09-09T13:15:00,5.805,0.0
2025-09-09T13:30:00,2.805,0.0
2025-09-09T13:45:00,8.76,0.0
2025-09-09T14:00:00,6.99,0.0
2025-09-09T14:15:00,4.86,0.0
2025-09-09T14:30:00,5.46,0.0
2025-09-09T14:45:00,3.57,0.0
2025-09-09T15:00:00,4.095,0.0
2025-09-09T15:15:00,7.335,0.0
2025-09-09T15:30:00,7.32,0.0
2025-09-09T15:45:00,7.215,0.0
2025-09-09T16:00:00,5.61,0.0
2025-09-09T16:15:00,6.465,0.0
2025-09-09T16:30:00,6.495,0.0
2025-09-09T16:45:00,8.07,0.0
2025-09-09T17:00:00,14.265,0.0
2025-09-09T17:15:00,12.135,0.0
2025-09-09T17:30:00,10.905,0.0
2025-09-09T17:45:00,11.13,0.0
2025-09-09T18:00:00,10.755,0.0
2025-09-09T18:15:00,13.605,0.0
2025-09-09T18:30:00,12.81,0.0
2025-09-09T18:45:00,13.875,0.0
2025-09-09T19:00:00,13.38,0.0
2025-09-09T19:15:00,11.355,0.0
2025-09-09T19:30:00,11.325,0.0
2025-09-09T19:45:00,10.95,0.0
2025-09-09T20:00:00,9.795,0.0
2025-09-09T20:15:00,9.66,0.0
2025-09-09T20:30:00,8.775,0.0
2025-09-09T20:45:00,8.055,0.0
2025-09-09T21:00:00,7.98,0.0
2025-09-09T21:15:00,7.815,0.0
2025-09-09T21:30:00,7.395,0.0
2025-09-09T21:45:00,7.245,0.0
2025-09-09T22:00:00,7.11,0.0
2025-09-09T22:15:00,7.455,0.0
2025-09-09T22:30:00,4.845,0.0
2025-09-09T22:45:00,4.635,0.0
2025-09-09T23:00:00,4.155,0.0
2025-09-09T23:15:00,3.81,0.0
2025-09-09T23:30:00,3.84,0.0
2025-09-09T23:45:00,3.645,0.0
2025-09-10T00:00:00,3.81,0.0
2025-09-10T00:15:00,3.645,0.0
2025-09-10T00:30:00,3.435,0.0
2025-09-10T00:45:00,3.63,0.0
2025-09-10T01:00:00,3.63,0.0
2025-09-10T01:15:00,3.825,0.0
2025-09-10T01:30:00,3.765,0.0
2025-09-10T01:45:00,3.69,0.0
2025-09-10T02:00:00,3.645,0.0
2025-09-10T02:15:00,3.645,0.0
2025-09-10T02:30:00,3.75,0.0
2025-09-10T02:45:00,3.675,0.0
2025-09-10T03:00:00,3.63,0.0
2025-09-10T03:15:00,3.72,0.0
2025-09-10T03:30:00,3.585,0.0
2025-09-10T03:45:00,3.675,0.0
2025-09-10T04:00:00,3.66,0.0
2025-09-10T04:15:00,3.51,0.0
2025-09-10T04:30:00,3.6,0.0
2025-09-10T04:45:00,3.57,0.0
2025-09-10T05:00:00,3.795,0.0
2025-09-10T05:15:00,4.215,0.0
2025-09-10T05:30:00,4.335,0.0
2025-09-10T05:45:00,4.575,0.0
2025-09-10T06:00:00,4.305,0.0
2025-09-10T06:15:00,6.78,0.0
2025-09-10T06:30:00,4.725,0.0
2025-09-10T06:45:00,4.68,0.0
2025-09-10T07:00:00,9.345,0.0
2025-09-10T07:15:00,11.1,0.0
2025-09-10T07:30:00,7.605,0.0
2025-09-10T07:45:00,9.75,0.0
2025-09-10T08:00:00,8.31,0.0
2025-09-10T08:15:00,8.595,0.0
2025-09-10T08:30:00,7.95,0.0
2025-09-10T08:45:00,7.5,0.0
2025-09-10T09:00:00,7.29,0.0
2025-09-10T09:15:00,7.125,0.0
2025-09-10T09:30:00,6.87,0.0
2025-09-10T09:45:00,7.875,0.0
2025-09-10T10:00:00,13.755,0.0
2025-09-10T10:15:00,6.945,0.0
2025-09-10T10:30:00,5.595,0.0
2025-09-10T10:45:00,4.59,0.0
2025-09-10T11:00:00,7.5,0.0
2025-09-10T11:15:00,7.53,0.0
2025-09-10T11:30:00,12.9,0.0
2025-09-10T11:45:00,5.745,0.0
2025-09-10T12:00:00,2.46,0.0
2025-09-10T12:15:00,2.55,0.0
2025-09-10T12:30:00,14.64,0.0
2025-09-10T12:45:00,7.605,0.0
2025-09-10T13:00:00,5.655,0.0
2025-09-10T13:15:00,5.07,0.0
2025-09-10T13:30:00,11.535,0.0
2025-09-10T13:45:00,3.555,0.0
2025-09-10T14:00:00,7.515,0.0
2025-09-10T14:15:00,7.605,0.0
2025-09-10T14:30:00,5.235,0.0
2025-09-10T14:45:00,4.38,0.0
2025-09-10T15:00:00,4.395,0.0
2025-09-10T15:15:00,6.6,0.0
2025-09-10T15:30:00,7.215,0.0
2025-09-10T15:45:00,7.26,0.0
2025-09-10T16:00:00,6.435,0.0
2025-09-10T16:15:00,6.075,0.0
2025-09-10T16:30:00,4.86,0.0
2025-09-10T16:45:00,6.45,0.0
2025-09-10T17:00:00,12.525,0.0
2025-09-10T17:15:00,10.65,0.0
2025-09-10T17:30:00,11.745,0.0
2025-09-10T17:45:00,11.19,0.0
2025-09-10T18:00:00,8.475,0.0
2025-09-10T18:15:00,7.605,0.0
2025-09-10T18:30:00,7.65,0.0
2025-09-10T18:45:00,8.64,0.0
2025-09-10T19:00:00,9.18,0.0
2025-09-10T19:15:00,10.425,0.0
2025-09-10T19:30:00,8.25,0.0
2025-09-10T19:45:00,7.98,0.0
2025-09-10T20:00:00,6.315,0.0
2025-09-10T20:15:00,6.21,0.0
2025-09-10T20:30:00,5.235,0.0
2025-09-10T20:45:00,5.235,0.0
2025-09-10T21:00:00,4.665,0.0
2025-09-10T21:15:00,4.65,0.0
2025-09-10T21:30:00,4.575,0.0
2025-09-10T21:45:00,4.665,0.0
2025-09-10T22:00:00,4.05,0.0
2025-09-10T22:15:00,3.99,0.0
2025-09-10T22:30:00,4.23,0.0
2025-09-10T22:45:00,4.125,0.0
2025-09-10T23:00:00,3.825,0.0
2025-09-10T23:15:00,3.69,0.0
2025-09-10T23:30:00,3.645,0.0
2025-09-10T23:45:00,3.54,0.0
2025-09-11T00:00:00,3.81,0.0
2025-09-11T00:15:00,3.735,0.0
2025-09-11T00:30:00,3.48,0.0
2025-09-11T00:45:00,3.48,0.0
2025-09-11T01:00:00,3.735,0.0
2025-09-11T01:15:00,4.11,0.0
2025-09-11T01:30:00,4.17,0.0
2025-09-11T01:45:00,4.005,0.0
2025-09-11T02:00:00,3.585,0.0
2025-09-11T02:15:00,3.45,0.0
2025-09-11T02:30:00,3.525,0.0
2025-09-11T02:45:00,3.48,0.0
2025-09-11T03:00:00,3.405,0.0
2025-09-11T03:15:00,3.495,0.0
2025-09-11T03:30:00,3.42,0.0
2025-09-11T03:45:00,3.315,0.0
2025-09-11T04:00:00,3.45,0.0
2025-09-11T04:15:00,3.51,0.0
2025-09-11T04:30:00,3.42,0.0
2025-09-11T04:45:00,3.405,0.0
2025-09-11T05:00:00,3.825,0.0
2025-09-11T05:15:00,4.2,0.0
2025-09-11T05:30:00,4.215,0.0
2025-09-11T05:45:00,4.455,0.0
2025-09-11T06:00:00,4.305,0.0
2025-09-11T06:15:00,6.765,0.0
2025-09-11T06:30:00,4.26,0.0
2025-09-11T06:45:00,4.86,0.0
2025-09-11T07:00:00,11.88,0.0
2025-09-11T07:15:00,12.705,0.0
2025-09-11T07:30:00,8.67,0.0
2025-09-11T07:45:00,11.655,0.0
2025-09-11T08:00:00,8.58,0.0
2025-09-11T08:15:00,9.495,0.0
2025-09-11T08:30:00,12.45,0.0
2025-09-11T08:45:00,13.92,0.0
2025-09-11T09:00:00,13.455,0.0
2025-09-11T09:15:00,10.08,0.0
2025-09-11T09:30:00,7.875,0.0
2025-09-11T09:45:00,5.205,0.0
2025-09-11T10:00:00,6.15,0.0
2025-09-11T10:15:00,8.79,0.0
2025-09-11T10:30:00,4.845,0.0
2025-09-11T10:45:00,0.645,0.6
2025-09-11T11:00:00,0.015,0.54
2025-09-11T11:15:00,0.585,0.405
2025-09-11T11:30:00,1.965,0.39
2025-09-11T11:45:00,1.44,0.315
2025-09-11T12:00:00,0.075,0.555
2025-09-11T12:15:00,1.05,0.87
2025-09-11T12:30:00,0.84,1.11
2025-09-11T12:45:00,2.13,1.02
2025-09-11T13:00:00,1.065,3.045
2025-09-11T13:15:00,0.57,4.365
2025-09-11T13:30:00,0.48,5.415
2025-09-11T13:45:00,0.315,2.58
2025-09-11T14:00:00,0.06,5.04
2025-09-11T14:15:00,0.15,6.255
2025-09-11T14:30:00,0.255,6.345
2025-09-11T14:45:00,0.0,8.01
2025-09-11T15:00:00,0.18,6.93
2025-09-11T15:15:00,0.27,3.69
2025-09-11T15:30:00,0.225,2.325
2025-09-11T15:45:00,0.465,1.575
2025-09-11T16:00:00,0.555,2.625
2025-09-11T16:15:00,0.12,1.725
2025-09-11T16:30:00,0.375,1.215
2025-09-11T16:45:00,0.57,0.675
2025-09-11T17:00:00,4.38,0.165
2025-09-11T17:15:00,5.625,0.0
2025-09-11T17:30:00,6.45,0.0
2025-09-11T17:45:00,11.19,0.0
2025-09-11T18:00:00,10.335,0.0
2025-09-11T18:15:00,10.47,0.0
2025-09-11T18:30:00,8.985,0.0
2025-09-11T18:45:00,9.825,0.0
2025-09-11T19:00:00,11.805,0.0
2025-09-11T19:15:00,8.505,0.0
2025-09-11T19:30:00,8.79,0.0
2025-09-11T19:45:00,8.67,0.0
2025-09-11T20:00:00,6.6,0.0
2025-09-11T20:15:00,9.075,0.0
2025-09-11T20:30:00,5.76,0.0
2025-09-11T20:45:00,3.885,0.0
2025-09-11T21:00:00,3.9,0.0
2025-09-11T21:15:00,4.38,0.0
2025-09-11T21:30:00,3.855,0.0
2025-09-11T21:45:00,4.845,0.0
2025-09-11T22:00:00,4.215,0.0
2025-09-11T22:15:00,4.23,0.0
2025-09-11T22:30:00,4.365,0.0
2025-09-11T22:45:00,3.435,0.0
2025-09-11T23:00:00,2.73,0.0
2025-09-11T23:15:00,3.03,0.0
2025-09-11T23:30:00,3.3,0.0
2025-09-11T23:45:00,3.93,0.0
2025-09-12T00:00:00,4.2,0.0
2025-09-12T00:15:00,2.715,0.0
2025-09-12T00:30:00,2.415,0.0
2025-09-12T00:45:00,2.955,0.0
2025-09-12T01:00:00,3.63,0.0
2025-09-12T01:15:00,3.855,0.0
2025-09-12T01:30:00,3.93,0.0
2025-09-12T01:45:00,3.825,0.0
2025-09-12T02:00:00,3.84,0.0
2025-09-12T02:15:00,3.735,0.0
2025-09-12T02:30:00,3.645,0.0
2025-09-12T02:45:00,3.675,0.0
2025-09-12T03:00:00,3.96,0.0
2025-09-12T03:15:00,4.365,0.0
2025-09-12T03:30:00,4.425,0.0
2025-09-12T03:45:00,4.08,0.0
2025-09-12T04:00:00,3.855,0.0
2025-09-12T04:15:00,3.795,0.0
2025-09-12T04:30:00,3.765,0.0
2025-09-12T04:45:00,3.84,0.0
2025-09-12T05:00:00,4.095,0.0
2025-09-12T05:15:00,3.9,0.0
2025-09-12T05:30:00,2.73,0.0
2025-09-12T05:45:00,4.605,0.0
2025-09-12T06:00:00,4.83,0.0
2025-09-12T06:15:00,7.425,0.0
2025-09-12T06:30:00,4.665,0.0
2025-09-12T06:45:00,3.615,0.0
2025-09-12T07:00:00,7.62,0.0
2025-09-12T07:15:00,9.825,0.0
2025-09-12T07:30:00,7.68,0.0
2025-09-12T07:45:00,10.77,0.0
2025-09-12T08:00:00,9.495,0.0
2025-09-12T08:15:00,7.815,0.0
2025-09-12T08:30:00,8.91,0.0
2025-09-12T08:45:00,7.83,0.0
2025-09-12T09:00:00,6.99,0.0
2025-09-12T09:15:00,9.06,0.0
2025-09-12T09:30:00,6.54,0.0
2025-09-12T09:45:00,7.23,0.0
2025-09-12T10:00:00,9.06,0.0
2025-09-12T10:15:00,3.945,0.0
2025-09-12T10:30:00,6.36,0.0
2025-09-12T10:45:00,5.76,0.0
2025-09-12T11:00:00,6.765,0.0
2025-09-12T11:15:00,11.1,0.0
2025-09-12T11:30:00,6.825,0.0
2025-09-12T11:45:00,7.545,0.0
2025-09-12T12:00:00,3.21,0.0
2025-09-12T12:15:00,2.82,0.075
2025-09-12T12:30:00,7.335,0.0
2025-09-12T12:45:00,1.305,0.255
2025-09-12T13:00:00,0.975,0.255
2025-09-12T13:15:00,5.49,0.12
2025-09-12T13:30:00,8.55,0.0
2025-09-12T13:45:00,10.47,0.0
2025-09-12T14:00:00,5.955,0.03
2025-09-12T14:15:00,1.44,0.555
2025-09-12T14:30:00,0.6,0.015
2025-09-12T14:45:00,1.455,0.0
2025-09-12T15:00:00,0.42,0.045
2025-09-12T15:15:00,3.03,0.0
2025-09-12T15:30:00,3.3,0.0
2025-09-12T15:45:00,3.885,0.0
2025-09-12T16:00:00,3.585,0.0
2025-09-12T16:15:00,2.595,0.0
2025-09-12T16:30:00,4.83,0.0
2025-09-12T16:45:00,4.815,0.0
2025-09-12T17:00:00,7.38,0.0
2025-09-12T17:15:00,8.535,0.0
2025-09-12T17:30:00,9.63,0.0
2025-09-12T17:45:00,11.34,0.0
2025-09-12T18:00:00,7.785,0.0
2025-09-12T18:15:00,7.605,0.0
2025-09-12T18:30:00,8.835,0.0
2025-09-12T18:45:00,7.845,0.0
2025-09-12T19:00:00,8.7,0.0
2025-09-12T19:15:00,6.885,0.0
2025-09-12T19:30:00,7.53,0.0
2025-09-12T19:45:00,7.125,0.0
2025-09-12T20:00:00,6.33,0.0
2025-09-12T20:15:00,6.165,0.0
2025-09-12T20:30:00,4.44,0.0
2025-09-12T20:45:00,3.33,0.0
2025-09-12T21:00:00,3.375,0.0
2025-09-12T21:15:00,3.825,0.0
2025-09-12T21:30:00,5.055,0.0
2025-09-12T21:45:00,3.0,0.0
2025-09-12T22:00:00,4.17,0.0
2025-09-12T22:15:00,4.035,0.0
2025-09-12T22:30:00,3.105,0.0
2025-09-12T22:45:00,2.535,0.0
2025-09-12T23:00:00,2.385,0.0
2025-09-12T23:15:00,2.91,0.0
2025-09-12T23:30:00,3.78,0.0
2025-09-12T23:45:00,3.75,0.0
2025-09-13T00:00:00,3.51,0.0
2025-09-13T00:15:00,2.4,0.0
2025-09-13T00:30:00,3.48,0.0
2025-09-13T00:45:00,3.72,0.0
2025-09-13T01:00:00,2.43,0.0
2025-09-13T01:15:00,2.235,0.0
2025-09-13T01:30:00,3.69,0.0
2025-09-13T01:45:00,3.69,0.0
2025-09-13T02:00:00,3.585,0.0
2025-09-13T02:15:00,3.585,0.0
2025-09-13T02:30:00,3.6,0.0
2025-09-13T02:45:00,3.645,0.0
2025-09-13T03:00:00,3.66,0.0
2025-09-13T03:15:00,3.525,0.0
2025-09-13T03:30:00,3.465,0.0
2025-09-13T03:45:00,3.51,0.0
2025-09-13T04:00:00,3.57,0.0
2025-09-13T04:15:00,3.585,0.0
2025-09-13T04:30:00,3.555,0.0
2025-09-13T04:45:00,3.525,0.0
2025-09-13T05:00:00,4.215,0.0
2025-09-13T05:15:00,4.17,0.0
2025-09-13T05:30:00,4.11,0.0
2025-09-13T05:45:00,3.345,0.0
2025-09-13T06:00:00,4.89,0.0
2025-09-13T06:15:00,6.495,0.0
2025-09-13T06:30:00,3.9,0.0
2025-09-13T06:45:00,3.72,0.0
2025-09-13T07:00:00,8.235,0.0
2025-09-13T07:15:00,10.125,0.0
2025-09-13T07:30:00,4.44,0.0
2025-09-13T07:45:00,6.915,0.0
2025-09-13T08:00:00,8.58,0.0
2025-09-13T08:15:00,7.5,0.0
2025-09-13T08:30:00,7.215,0.0
2025-09-13T08:45:00,6.615,0.0
2025-09-13T09:00:00,7.185,0.0
2025-09-13T09:15:00,6.795,0.0
2025-09-13T09:30:00,5.985,0.0
2025-09-13T09:45:00,5.16,0.0
2025-09-13T10:00:00,12.075,0.0
2025-09-13T10:15:00,9.915,0.0
2025-09-13T10:30:00,6.075,0.0
2025-09-13T10:45:00,2.4,0.0
2025-09-13T11:00:00,1.86,0.045
2025-09-13T11:15:00,2.355,0.63
2025-09-13T11:30:00,3.57,0.195
2025-09-13T11:45:00,6.795,0.06
2025-09-13T12:00:00,4.41,0.27
2025-09-13T12:15:00,1.11,0.915
2025-09-13T12:30:00,5.865,0.3
2025-09-13T12:45:00,4.71,0.15
2025-09-13T13:00:00,3.6,0.0
2025-09-13T13:15:00,1.56,0.465
2025-09-13T13:30:00,0.045,1.395
2025-09-13T13:45:00,2.085,0.42
2025-09-13T14:00:00,2.82,0.465
2025-09-13T14:15:00,3.375,0.21
2025-09-13T14:30:00,0.81,0.78
2025-09-13T14:45:00,0.705,0.885
2025-09-13T15:00:00,0.015,1.485
2025-09-13T15:15:00,1.56,0.0
2025-09-13T15:30:00,2.985,0.0
2025-09-13T15:45:00,3.795,0.0
2025-09-13T16:00:00,4.035,0.0
2025-09-13T16:15:00,3.72,0.0
2025-09-13T16:30:00,4.065,0.0
2025-09-13T16:45:00,4.53,0.0
2025-09-13T17:00:00,6.84,0.0
2025-09-13T17:15:00,6.045,0.0
2025-09-13T17:30:00,7.8,0.0
2025-09-13T17:45:00,11.64,0.0
2025-09-13T18:00:00,10.53,0.0
2025-09-13T18:15:00,8.49,0.0
2025-09-13T18:30:00,6.675,0.0
2025-09-13T18:45:00,7.815,0.0
2025-09-13T19:00:00,7.2,0.0
2025-09-13T19:15:00,7.275,0.0
2025-09-13T19:30:00,9.03,0.0
2025-09-13T19:45:00,8.01,0.0
2025-09-13T20:00:00,5.82,0.0
2025-09-13T20:15:00,5.445,0.0
2025-09-13T20:30:00,3.93,0.0
2025-09-13T20:45:00,4.32,0.0
2025-09-13T21:00:00,4.62,0.0
2025-09-13T21:15:00,4.62,0.0
2025-09-13T21:30:00,3.255,0.0
2025-09-13T21:45:00,3.45,0.0
2025-09-13T22:00:00,4.725,0.0
2025-09-13T22:15:00,4.815,0.0
2025-09-13T22:30:00,4.515,0.0
2025-09-13T22:45:00,2.895,0.0
2025-09-13T23:00:00,2.715,0.0
2025-09-13T23:15:00,4.35,0.0
2025-09-13T23:30:00,3.75,0.0
2025-09-13T23:45:00,2.745,0.0
2025-09-14T00:00:00,3.45,0.0
2025-09-14T00:15:00,4.035,0.0
2025-09-14T00:30:00,4.035,0.0
2025-09-14T00:45:00,4.08,0.0
2025-09-14T01:00:00,3.915,0.0
2025-09-14T01:15:00,2.655,0.0
2025-09-14T01:30:00,2.775,0.0
2025-09-14T01:45:00,3.81,0.0
2025-09-14T02:00:00,3.93,0.0
2025-09-14T02:15:00,4.11,0.0
2025-09-14T02:30:00,4.08,0.0
2025-09-14T02:45:00,3.96,0.0
2025-09-14T03:00:00,3.84,0.0
2025-09-14T03:15:00,3.93,0.0
2025-09-14T03:30:00,3.885,0.0
2025-09-14T03:45:00,3.66,0.0
2025-09-14T04:00:00,3.585,0.0
2025-09-14T04:15:00,3.555,0.0
2025-09-14T04:30:00,3.69,0.0
2025-09-14T04:45:00,3.675,0.0
2025-09-14T05:00:00,3.78,0.0
2025-09-14T05:15:00,4.575,0.0
2025-09-14T05:30:00,4.215,0.0
2025-09-14T05:45:00,3.045,0.0
2025-09-14T06:00:00,5.685,0.0
2025-09-14T06:15:00,5.55,0.0
2025-09-14T06:30:00,4.77,0.0
2025-09-14T06:45:00,3.705,0.0
2025-09-14T07:00:00,9.705,0.0
2025-09-14T07:15:00,10.545,0.0
2025-09-14T07:30:00,5.985,0.0
2025-09-14T07:45:00,7.23,0.0
2025-09-14T08:00:00,6.27,0.0
2025-09-14T08:15:00,7.245,0.0
2025-09-14T08:30:00,9.075,0.0
2025-09-14T08:45:00,8.85,0.0
2025-09-14T09:00:00,11.355,0.0
2025-09-14T09:15:00,13.335,0.0
2025-09-14T09:30:00,11.07,0.0
2025-09-14T09:45:00,9.285,0.0
2025-09-14T10:00:00,8.265,0.0
2025-09-14T10:15:00,10.065,0.0
2025-09-14T10:30:00,12.6,0.0
2025-09-14T10:45:00,9.12,0.0
2025-09-14T11:00:00,4.59,0.165
2025-09-14T11:15:00,1.38,0.405
2025-09-14T11:30:00,2.685,0.54
2025-09-14T11:45:00,1.965,0.255
2025-09-14T12:00:00,4.62,0.315
2025-09-14T12:15:00,1.53,1.755
2025-09-14T12:30:00,1.98,1.2
2025-09-14T12:45:00,1.23,1.26
2025-09-14T13:00:00,3.6,0.555
2025-09-14T13:15:00,3.585,0.165
2025-09-14T13:30:00,0.315,1.77
2025-09-14T13:45:00,0.15,2.145
2025-09-14T14:00:00,0.03,2.685
2025-09-14T14:15:00,0.39,3.345
2025-09-14T14:30:00,1.215,1.935
2025-09-14T14:45:00,0.345,1.8
2025-09-14T15:00:00,0.3,2.415
2025-09-14T15:15:00,0.96,1.065
2025-09-14T15:30:00,0.27,1.365
2025-09-14T15:45:00,0.0,2.79
2025-09-14T16:00:00,0.0,2.46
2025-09-14T16:15:00,0.06,2.34
2025-09-14T16:30:00,0.27,1.05
2025-09-14T16:45:00,0.225,1.065
2025-09-14T17:00:00,2.73,0.075
2025-09-14T17:15:00,5.04,0.0
2025-09-14T17:30:00,6.675,0.0
2025-09-14T17:45:00,8.355,0.0
2025-09-14T18:00:00,9.435,0.0
2025-09-14T18:15:00,9.345,0.0
2025-09-14T18:30:00,6.48,0.0
2025-09-14T18:45:00,9.69,0.0
2025-09-14T19:00:00,12.57,0.0
2025-09-14T19:15:00,11.97,0.0
2025-09-14T19:30:00,8.265,0.0
2025-09-14T19:45:00,8.775,0.0
2025-09-14T20:00:00,6.825,0.0
2025-09-14T20:15:00,4.545,0.0
